Cat	SCat	IdProd	CodVen	Titolo	Descrizione	Peso	Prezzo	Listino	Iva	Marca	Disponibilita	DisponibilitaFutura	PrezzoPromo	DataInizioPromo	DataFinePromo	Ean	LinkImmagine	ProductID	NoDrop
Telefonia	Accessori	ACCSMSAM0301	EO-IC100BBEGEU	Samsung Auricolari in-Ear EO-IC100BB USB-C Black	<p><b><br /></b></p><h4 style="font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 5px 0px 0px; padding: 2px 5px 3px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; font-size: 14px; background-color: rgb(221, 221, 221); color: rgb(42, 49, 57);">Caratteristiche</h4><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Auricolari         con connettore di tipo C</span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Suono<br />Altoparlante<br />2Way(11mm/8mm)</span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Impedenza<br />32&#8486;</span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Frequenza<br />20~20kHz</span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Sensibilit&agrave;<br />94.3dB&plusmn;3dB(-10dBFS input)</span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Active         Noise Cancellation<br />No</span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Controllo<br />2 pulsanti per Volume Su(REW), Gi&ugrave;(FF), 1 pulsante per la riproduzione         (Pausa, Chiamata)</span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Microfono<br />S&igrave;</span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Contenuti         della confezione<br />Cuscinetti (S, M, L), Guida rapida</span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Ricezione         chiamata<br />S&igrave;</span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Muto/Rifiuto         Chiamata<br />S&igrave;</span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Tipo         cavo<br />Cavo in tessuto</span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Specifiche         fisiche</span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Peso<br />18.35 g</span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Colore<br />Nero, Bianco</span></p><p style="font-size: 12px; font-style: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; margin: 0px; padding: 2px 0px; font-family: Lato,Arial,Helvetica,sans-serif; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid #dddddd; color: #2a3139;"><b><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Compatibilit&agrave;<br /></span></b></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Modelli         compatibili vSamsung Galaxy Fold e tutti i dispositivi mobili Samsung         che non dispongono di un jack da 3,5 mm (ad es. Galaxy Note10, Tab S6,         etc.)<br /><br /></span></p><p style="font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;"><br /></span></p><p>&nbsp;</p><p>&nbsp;</p>	0,036	8,9	24,51	22	Samsung	50					8806090270123	https://www.erregame.com/P/D/{5F7B38CF-833B-4991-AA00-D38924A7177B}/ACCSMSAM0301.jpg	32138	0	
Telefonia	Accessori	ACCSMSAM0298	EO-IC100BWEGEU	Samsung Auricolari in-Ear EO-IC100BW USB-C White		0,037	8,9	17,95	22	Samsung	50					8806090270062	https://www.erregame.com/P/D/{7B6F8259-7A37-4A8A-B3DD-AC14F3951916}/ACCSMSAM0298.jpg	31621	0	
Telefonia	Accessori	ACCSMSAM0444		Samsung Buds 3 FE Auricolari TWS SM-R420 Black		0,17	49,9	97,54	22	Samsung	50					8806097620952	https://www.erregame.com/P/D/8638F3B7386D414514000000000000000000000000000000.bmp/ACCSMSAM0444.jpg	51874	0	
Telefonia	Accessori	ACCSMSAM0446		Samsung Buds 3 FE Auricolari TWS SM-R420 Black		0,17	49,9	97,54	22	Samsung	50					8806097621027	https://www.erregame.com/P/D/8638F3B7386D414516000000000000000000000000000000.bmp/ACCSMSAM0446.jpg	52057	0	
Telefonia	Accessori	ACCSMSAM0386	EP-T1510NWEGEU	Samsung Caricabatterie 15W EP-TA1510 PD USB-C White		0,057	4,9	12,21	22	Samsung	50					8806092709850	https://www.erregame.com/P/D/8638F3B7386D413616000000000000000000000000000000.bmp/ACCSMSAM0386.jpg	43666	0	
Telefonia	Accessori	ACCSMSAM0379	EP-T1510NBEGEU	Samsung Caricatore 15W EP-T1510 PD USB-C Black		0,057	4,9	12,21	22	Samsung	50					8806092709874	https://www.erregame.com/P/D/{BC1D2F4C-4D2B-4733-B6D9-53B3912A2592}/ACCSMSAM0379.jpg	43103	0	
Telefonia	Accessori	ACCSMSAM0387	EP-T1510XNEGEU	Samsung Caricatore 15W EP-T1510X PD USB-C + Cavo 1m USB-C Black		0,083	6,9	16,31	22	Samsung	50					8806092709843	https://www.erregame.com/P/D/8638F3B7386D413617000000000000000000000000000000.bmp/ACCSMSAM0387.jpg	43667	0	
Telefonia	Accessori	ACCSMSAM0385	EP-T1510XWEGEU	Samsung Caricatore 15W EP-T1510X PD USB-C +Cavo 1m USB-C White		0,083	6,9	16,31	22	Samsung	50					8806092709904	https://www.erregame.com/P/D/8638F3B7386D413615000000000000000000000000000000.bmp/ACCSMSAM0385.jpg	43585	0	
Telefonia	Accessori	ACCSMSAM0407	EP-T2510NBE	Samsung Caricatore 25W EP-T2510NBE FC USB-C Black		0,075	6,9	20,41	22	Samsung	50					8806094899528	https://www.erregame.com/P/D/{B7BACEB2-1712-422C-A52C-B0EC2523B623}/ACCSMSAM0407.jpg	45941	0	
Telefonia	Accessori	ACCSMSAM0408	EP-T2510NWE	Samsung Caricatore 25W EP-T2510NWE FC USB-C White		0,07	6,9	20,41	22	Samsung	50					8806094899511	https://www.erregame.com/P/D/{42178323-6EFB-4A9D-AC86-08E33CD98570}/ACCSMSAM0408.jpg	45942	0	
Telefonia	Accessori	ACCSMSAM0416	EP-T2510XBEGEU	Samsung Caricatore 25W EP-T2510XBE FC USB-C +Cavo1m Black		0,1	9,9	28,61	22	Samsung	50					8806094912029	https://www.erregame.com/P/D/{F1ABBDB2-834C-4214-9224-1A6FD638A054}/ACCSMSAM0416.jpg	46122	0	
Telefonia	Accessori	ACCSMSAM0417	EP-T2510XWEGEU	Samsung Caricatore 25W EP-T2510XWE FC USB-C +Cavo1m White		0,1	9,9	28,61	22	Samsung	50					8806094911985	https://www.erregame.com/P/D/{870BB8A3-6061-4566-832F-54C0C4486082}/ACCSMSAM0417.jpg	46123	0	
Telefonia	Accessori	ACCSMSAM0434	EP-T4511XBEGEU	Samsung Caricatore 45W EP-T4511 FC2 USB-C +Cavo1.8m USB-C Black		0,209	16,3	45	22	Samsung	50					8806095510002	https://www.erregame.com/P/D/{5F8764D7-A675-47EA-BE07-EF1C81005572}/ACCSMSAM0434.jpg	48408	0	
Telefonia	Accessori	ACCSMSAM0445	EP-T4511NBEGEU	Samsung Caricatore 45W FC2 EP-T4511 USB-C Black		0,209	13,9	24,5	22	Samsung	50					8806097039709	https://www.erregame.com/P/D/8638F3B7386D414515000000000000000000000000000000.bmp/ACCSMSAM0445.jpg	52028	0	
Telefonia	Accessori	ACCSMSAM0375	EP-T6530NBEGEU	Samsung Caricatore 65W Trio EP-T6530 FC USB-C+USB-A Black		0,186	21,9	57,3	22	Samsung	50					8806092673885	https://www.erregame.com/P/D/8638F3B7386D4135D5000000000000000000000000000000.bmp/ACCSMSAM0375.jpg	43020	0	
Telefonia	Accessori	ACCSMSAM0440	EP-T5020XBEGEU	Samsung Caricatore Duo 50W EP-T5020XBE USB-C +Cavo1.8m USB-C Black		0,209	24,9	61,39	22	Samsung	8					8806095720838	https://www.erregame.com/P/D/8638F3B7386D414510000000000000000000000000000000.bmp/ACCSMSAM0440.jpg	49734	0	
Telefonia	Accessori	ACCSMSAM0307	EP-DN975BBEGWW	Samsung Cavo EP-DN975 Type-C to Type-C Black	<p>&nbsp;   <b><br /></b></p><h4 style="margin: 5px 0px 0px; padding: 2px 5px 3px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; font-size: 14px; background-color: rgb(221, 221, 221); color: rgb(42, 49, 57);">Caratteristiche</h4><p style="margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Max. 5A, USB 2.0</span></p><p style="margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Interfaccia<br />USB Type-C a Type-C</span></p><p style="margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Specifiche fisiche<br />Lunghezza del cavo<br />1 m</span></p><p style="margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;">Peso<br />31.94 g</span></p><p style="margin: 0px; padding: 2px 0px; font-family: Lato, Arial, Helvetica, sans-serif; -webkit-font-smoothing: antialiased; clear: both; line-height: 18px; vertical-align: top; border-top: 1px solid rgb(221, 221, 221); color: rgb(42, 49, 57);"><span style="margin: 0px; padding: 1px 5px; -webkit-font-smoothing: antialiased; float: left; width: 250px;"><br /></span></p><p>&nbsp;</p><p>&nbsp;</p>	0,2	5,9	16,31	22	Samsung	40					8806090144028	https://www.erregame.com/P/D/{16D9611B-E2F9-40CA-BE51-E835D6B3F166}/ACCSMSAM0307.jpg	32143	0	
Telefonia	Accessori	ACCSMSAM0380	EP-DG930MBEGWW	Samsung Cavo USB-A to USB-C EP-DG930MB 1.5m 2-Pack Black		0,076	5,5	13,03	22	Samsung	50					8806088957920	https://www.erregame.com/P/D/8638F3B7386D413610000000000000000000000000000000.bmp/ACCSMSAM0380.jpg	43219	0	
Telefonia	Accessori	ACCSMSAM0323	EP-DA705BBEGWW	Samsung Cavo USB-C to USB-C EP-DA705BB 1m Nero		0,035	4,5	8,11	22	Samsung	50					8801643993566	https://www.erregame.com/P/D/8638F3B7386D413493000000000000000000000000000000.bmp/ACCSMSAM0323.jpg	33445	0	
Telefonia	Accessori	ACCSMSAM0274	EP-DA705BWEGWW	Samsung Cavo USB-C to USB-C EP-DA705BW 1m Bianco	<ul>    <li>Interfaccia: USB Type-C a USB Type-C</li>    <li>Lunghezza cavo: 1 m</li>    <li>Peso: 22.2 g</li></ul>	0,035	4,5	8,11	22	Samsung	50					8801643993542	https://www.erregame.com/P/D/{AC29A110-CCEF-4469-BFB7-262EB6C95DFC}/ACCSMSAM0274.jpg	30520	0	
Telefonia	Accessori	ACCSMSAM0360	EP-DX310JBEGEU	Samsung Cavo USB-C to USB-C EP-DX310JB 1.8m 3A Black		0,05	4,9	14,67	22	Samsung	50					8806094257564	https://www.erregame.com/P/D/8638F3B7386D413590000000000000000000000000000000.bmp/ACCSMSAM0360.jpg	41429	0	
Telefonia	Accessori	ACCSMSAM0362	EP-DX510JWEGEU	Samsung Cavo USB-C to USB-C EP-DX510JW 1.8m 5A White		0,05	7,6	18,77	22	Samsung	50					8806094257533	https://www.erregame.com/P/D/8638F3B7386D413592000000000000000000000000000000.bmp/ACCSMSAM0362.jpg	41431	0	
Telefonia	Accessori	ACCSMSAM0420	EF-XS926CTEGWW	Samsung Cover Trasparente Clear Gadget Case S24+ EF-XS926		0,04	2	45	22	Samsung	5					8806095426655	https://www.erregame.com/P/D/8638F3B7386D414490000000000000000000000000000000.bmp/ACCSMSAM0420.jpg	47063	0	
Telefonia	Accessori	ACCSMSAM0392	EF-QS916CTEGWW	Samsung Cover Trasparente S23+ EF-QS916CTE		0,042	5	24,51	22	Samsung	2					8806094768831	https://www.erregame.com/P/D/{A4C14045-C1C5-4BD9-9610-E384E078C073}/ACCSMSAM0392.jpg	43885	0	
Telefonia	Accessori	ACCSMSAM0399	EI-T5600BBEGEU	Samsung SmartTag2 (2023) T5600 IP67 Black	<p>Connettivit&agrave;</p><div>Bluetooth: BLE v5.3</div><div>UWB: O</div><div>Distance: Up to 120 m (BLE)</div><div>&nbsp;</div><div>Batteria</div><div>Tipologia: Replaceable CR2032 1 ea</div><div>Battery Life: Up to 500 days</div><div>&nbsp;</div><div>Specifiche fisiche</div><div>Dimensioni (LxAxP): 28.8 x 52.44 x 8.0 mm</div><div>Peso: 13.75 g</div><div>Colore: White o Black</div><div>&nbsp;</div><div>Compatibilit&agrave;&nbsp;</div><div>Modelli compatibili: Galaxy devices (smartphones, tablets) with Android OS 9 (P OS) or higher / UWB enabled Galaxy devices for UWB features</div><div>&nbsp;</div><div>Caratteristiche generali</div><div>Water/Dust Resistance: IP67</div><div>&nbsp;Altoparlante: Buzzer</div><div>&nbsp;Buttons: 1 ea</div><div>&nbsp;</div><div>Contenuti della confezione</div><div>Galaxy SmartTag2, Battery(attached), Tray Eject Pin, Quick Start Guide</div><div>&nbsp;</div>	0,03	11,5	32,7	22	Samsung	22					8806095039893	https://www.erregame.com/P/D/{EDD5D24A-BA7F-49D2-911C-C359F61E7541}/ACCSMSAM0399.jpg	44603	0	
Telefonia	Accessori	ACCSMSAM0400	EI-T5600BWEGEU	Samsung SmartTag2 (2023) T5600 IP67 White	<p>Connettivit&agrave;</p><div>Bluetooth: BLE v5.3</div><div>UWB: O</div><div>Distance: Up to 120 m (BLE)</div><div>&nbsp;</div><div>Batteria</div><div>Tipologia: Replaceable CR2032 1 ea</div><div>Battery Life: Up to 500 days</div><div>&nbsp;</div><div>Specifiche fisiche</div><div>Dimensioni (LxAxP): 28.8 x 52.44 x 8.0 mm</div><div>Peso: 13.75 g</div><div>Colore: White o Black</div><div>&nbsp;</div><div>Compatibilit&agrave;&nbsp;</div><div>Modelli compatibili: Galaxy devices (smartphones, tablets) with Android OS 9 (P OS) or higher / UWB enabled Galaxy devices for UWB features</div><div>&nbsp;</div><div>Caratteristiche generali</div><div>Water/Dust Resistance: IP67</div><div>&nbsp;Altoparlante: Buzzer</div><div>&nbsp;Buttons: 1 ea</div><div>&nbsp;</div><div>Contenuti della confezione</div><div>Galaxy SmartTag2, Battery(attached), Tray Eject Pin, Quick Start Guide</div><div>&nbsp;</div>	0,03	11,5	32,7	22	Samsung	50					8806095039824	https://www.erregame.com/P/D/{A2035D6F-F4F4-49F4-8665-5E4E04813233}/ACCSMSAM0400.jpg	44604	0	
Telefonia	Indossabili	WRBSMSAM0051	SM-R390NZAAEUE	Samsung Galaxy Fit3 SM-R390 40mm Black		0,125	27,5	65,49	22	Samsung	50					8806095369532	https://www.erregame.com/P/D/DF28B3B7386D410551000000000000000000000000000000.bmp/WRBSMSAM0051.jpg	47017	0	
Telefonia	Indossabili	WRBSMSAM0052	SM-R390NZSAEUE	Samsung Galaxy Fit3 SM-R39040mm Silver		0,125	27,5	65,49	22	Samsung	47					8806095369488	https://www.erregame.com/P/D/DF28B3B7386D410552000000000000000000000000000000.bmp/WRBSMSAM0052.jpg	47019	0	
Telefonia	Smartphone	SMASMSAM1955	SM-A165	Samsung SM-A165 A16 4+128GB6.7" 4G Black DS ITA		0,32	89	196,63	R17	Samsung	50					8806095822334	https://www.erregame.com/P/D/{678D22AA-2FC0-4BF8-9F94-9FA7F5C5A23C}/SMASMSAM1955.jpg	49261	0	
